Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
6355281249985088018,Mon Feb 03 2020,@AJEnglish #why the border closure,Mon Feb 03 22:01:01 +0000 2020,0,0,0,09:08.0,query
6355281249985088018,Mon Feb 03 2020,@michealsegun02 @AJEnglish The medical system in Hong Kong is not capable of providing medical services to the people from China.It is risking the lives of local people if the border is not closed.,Tue Feb 04 02:48:25 +0000 2020,0,18,18,09:08.0,comment
6355281249985088018,Mon Feb 03 2020,9000 medical workers join the strike in Hong Kong on day two. They’re petitioning the government to shut the border and stop the spread of the coronavirus. Just as the first death from the virus is announced in Hong Kong https://t.co/NggVIcATgD,Tue Feb 04 02:57:59 +0000 2020,9,14,14,09:08.0,support
6355281249985088018,Mon Feb 03 2020,@AJEnglish @FongRottor HongKongers including HA staff totally LOSE CONFIDENCE in #CarrieLam about border close policy under #CoronavirusOutbreak in China. https://t.co/5G0e2PUOll,Tue Feb 04 02:12:44 +0000 2020,10,44,44,09:08.0,comment
6355281249985088018,Mon Feb 03 2020,@AJEnglish Border closure is the effective way to combat against the #CoronavirusOutbreak but the shameless Hong Kong government is refusing.,Tue Feb 04 02:49:10 +0000 2020,0,36,36,09:08.0,comment
6355281249985088018,Mon Feb 03 2020,"@AJEnglish fully support the medic professionals. Closing the border is the most effective way to prevent a massive outbreak of the #coronavirus in Hong Kong, which the #carrielam govt refuses to do in spite of repeated advice from medic experts #coronaviruschina https://t.co/CIys59YNvn",Tue Feb 04 11:24:15 +0000 2020,3,8,8,09:08.0,support
6355281249985088018,Mon Feb 03 2020,"@AJEnglish If Hong Kong govt has done all what it can do, like full shutdown of borders with China, to prevent #nCoV, I believe the medics will do their job. But now it's the inaction of govt increases unnecessary burden and risks to the medic and HKers. #StandWithHongKong #coronavirus https://t.co/iYTB30lbiL",Tue Feb 04 08:11:47 +0000 2020,3,15,15,09:08.0,comment
6355281249985088018,Mon Feb 03 2020,@AJEnglish Closure of border is supposed to be the gov't's duty. #CarrieLam aren't you shameful that hospital staffs have to go through all this to make you save Hong Kong ppl's lifes?Support the health care staffs ! #CloseTheBorders#coronavirus#WuhanPneumonia#nCoV2019 https://t.co/Sc5WQGkyvw,Tue Feb 04 05:15:15 +0000 2020,2,12,12,09:08.1,comment
6355281249985088018,Mon Feb 03 2020,"@AJEnglish Strongly support and thank you our medical workers for going on strike to demand for closing borders completely which is also demand of all civilians. Shameless Carrie Lam ignores human lives for political stability, intimidates and oppresses our medical workers. https://t.co/geAh2ZCatt",Tue Feb 04 04:47:24 +0000 2020,24,66,66,09:08.1,support
6355281249985088018,Mon Feb 03 2020,"@AJEnglish From the number of participants you can see the strike get overwhelming support among the industry, as well as the whole city. The government's incapability in dealing this crisis has cost the city one death. How many lives are we going to lose?https://t.co/8ujGucFggF",Tue Feb 04 03:11:05 +0000 2020,2,32,32,09:08.1,comment
6355281249985088018,Mon Feb 03 2020,@AJEnglish Fully support medics. Closing ALL borders to China is the most effective way to prevent a outbreak in Hong Kong.It's the duty of GOV'T to protect Hong Kongers and public health. Yet they still refuse to close the border to please CCP &amp; not provide enough resources to medics. https://t.co/nVHikLribS,Tue Feb 04 03:33:01 +0000 2020,10,52,52,09:08.1,support
6355281249985088018,Mon Feb 03 2020,@AJEnglish #standwithmedics https://t.co/RyaF2s7W3g,Tue Feb 04 12:10:39 +0000 2020,1,3,3,09:10.9,support
6355281249985088018,Mon Feb 03 2020,@AJEnglish Support! https://t.co/FsK0vUQvBt,Tue Feb 04 07:33:00 +0000 2020,0,5,5,09:10.9,support
6355281249985088018,Mon Feb 03 2020,@TimmyYwung @AJEnglish #hongkong was never so vulnerable but under #CarrieLam it is on way to be like  Raccoon city. Her actions continue to undermine city's resilience. #CoronavirusOutbreak,Tue Feb 04 05:33:56 +0000 2020,0,4,4,09:10.9,comment
6355281249985088018,Mon Feb 03 2020,"@AJEnglish Such a simple demand , I don’t know why #CarrieLam can’t close the border to protect HK and the citizens! Otherwise, she want let us all die by #WuhanCoronavius ! #China_is_terrorist #chinazi",Tue Feb 04 08:31:42 +0000 2020,1,1,1,09:10.9,comment
6355281249985088018,Mon Feb 03 2020,@AJEnglish #CarrieLam even ask the government official not to wear masks today; how could we trust her to solve the outbreak of #WuhanCoronavirus,Tue Feb 04 10:59:32 +0000 2020,0,5,5,09:10.9,comment
6355281249985088018,Mon Feb 03 2020,@AJEnglish I fully support the strike of medical workers. Their demands are the demands of all Hong Kong people: Closing the border with #China. It’s the only solution which can effectively protect Hong Kong from #coronavirus.We urge the government to put Hong Kong’s public health first. https://t.co/YURC4IdqZV,Tue Feb 04 08:22:02 +0000 2020,0,5,5,09:10.9,comment
6355281249985088018,Mon Feb 03 2020,@AJEnglish I support the strike. I support our health care workers. I supporting banning any travellers from Mainland China and closing the border. I support undone prevention measure well supported by science and the public. I stand with medical staffs. https://t.co/HDAyUv9ecU,Tue Feb 04 07:19:53 +0000 2020,0,3,3,09:10.9,comment
6355281249985088018,Mon Feb 03 2020,"@AJEnglish They use the job and future to protect #hongkong, they are not asking advantage to them. However government they didn’t listen to close border and made more lie. We only see them improve #police weapons for suppress citizens but they didn’t do anything for #Coronavirus https://t.co/JZOtvSmGUl",Tue Feb 04 15:31:15 +0000 2020,1,2,2,09:10.9,comment
6355281249985088018,Mon Feb 03 2020,"@AJEnglish Strongly support medical workers!!!!!The border must be closed completely!!!!!!⚠️⚠️⚠️⚠️⚠️If the government and #CarrieLam really love or concern about the life of Hongkongers, they should stop the #WuhanPneumonia from entering HK by all means!!However, they did nothing😡😡😡 https://t.co/72tFLOGtLS",Tue Feb 04 15:08:42 +0000 2020,1,3,3,09:10.9,comment
6355281249985088018,Mon Feb 03 2020,"@AJEnglish #HongKong is under the risk of #coronavirus, if #carrielam keep opening the border to #china. I only ensure the city'll become next Raccoon city",Tue Feb 04 05:23:51 +0000 2020,0,4,4,09:10.9,comment
6355281249985088018,Mon Feb 03 2020,@AJEnglish Lam!  Listen up,Tue Feb 04 04:22:41 +0000 2020,0,0,0,09:13.9,comment
