Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
https://mobile.twitter.com/aravosis/status/1242223712813932545,Mon Mar 23 2020,@aravosis @KatCapps I heard auto accidents  are verrrrry contagious,Mon Mar 23 23:05:47 +0000 2020,0,3,3,47:04.0,support
https://mobile.twitter.com/aravosis/status/1242223712813932545,Mon Mar 23 2020,Trump thinks hes going to lie his way out of this virus.,Mon Mar 23 22:56:38 +0000 2020,17,83,83,47:04.0,support
https://mobile.twitter.com/aravosis/status/1242223712813932545,Mon Mar 23 2020,"@aravosis @aliasvaughn His followers will eat it up  ""Driving is more dangerous we still do that."" Will be clogging social media in an hour.",Mon Mar 23 23:01:31 +0000 2020,0,6,6,47:04.0,support
https://mobile.twitter.com/aravosis/status/1242223712813932545,Mon Mar 23 2020,"@aravosis Curious, wheres the 4 million coming from?",Mon Mar 23 23:08:23 +0000 2020,0,0,0,47:04.0,query
https://mobile.twitter.com/aravosis/status/1242223712813932545,Mon Mar 23 2020,"@aravosis Car crash analogy must have been sent to all the trolls.  Havent they heard of vehicular homicide, many are held accountable for car deaths.  Who will be held accountable now that we know the dangers for future deaths.  #COVIDActNow",Mon Mar 23 23:01:35 +0000 2020,0,0,0,47:04.0,support
https://mobile.twitter.com/aravosis/status/1242223712813932545,Mon Mar 23 2020,@aravosis He wants to open bus ... good luck USA,Mon Mar 23 22:58:59 +0000 2020,0,0,0,47:04.0,comment
https://mobile.twitter.com/aravosis/status/1242223712813932545,Mon Mar 23 2020,@KatieOGrady4 @aravosis @KatCapps Yes. Every person that has one passes the crash on to two or three more people!,Mon Mar 23 23:18:44 +0000 2020,0,3,3,47:04.0,support
https://mobile.twitter.com/aravosis/status/1242223712813932545,Mon Mar 23 2020,@aravosis I am in shock that he even said that!,Mon Mar 23 22:57:27 +0000 2020,0,1,1,47:04.0,comment
https://mobile.twitter.com/aravosis/status/1242223712813932545,Mon Mar 23 2020,"@aravosis I'm sure he didn't bother to mention that more people die by guns, right??",Mon Mar 23 22:58:44 +0000 2020,0,1,1,47:04.0,comment
https://mobile.twitter.com/aravosis/status/1242223712813932545,Mon Mar 23 2020,@aravosis @aliasvaughn Hopefully the Governors of the USA will pay no attention to him,Mon Mar 23 23:00:43 +0000 2020,0,0,0,47:04.0,comment
https://mobile.twitter.com/aravosis/status/1242223712813932545,Mon Mar 23 2020,"@aravosis 10,000+ flu deaths this season so far. Some more recent ones could be COVID19",Mon Mar 23 23:25:25 +0000 2020,0,0,0,47:06.9,support
https://mobile.twitter.com/aravosis/status/1242223712813932545,Mon Mar 23 2020,@aravosis He should just shut up. Still talking about polls and himself,Mon Mar 23 23:04:01 +0000 2020,0,0,0,47:06.9,support
https://mobile.twitter.com/aravosis/status/1242223712813932545,Mon Mar 23 2020,@aravosis They dont all die in car crashes at the same fn time &amp; overwhelm the healthcare system. They dont put Drs &amp; nurses in peril.,Tue Mar 24 02:28:06 +0000 2020,0,0,0,47:06.9,support
https://mobile.twitter.com/aravosis/status/1242223712813932545,Mon Mar 23 2020,@aravosis not to mention that car accidents aren't contagious,Mon Mar 23 23:37:49 +0000 2020,0,0,0,47:06.9,support
https://mobile.twitter.com/aravosis/status/1242223712813932545,Mon Mar 23 2020,"@Dianese22679298 @aravosis You're right but I can't help feeling uneasy whenever he steps to an open mic! My ""inner warning system"" raises hell with my body!",Mon Mar 23 23:04:08 +0000 2020,0,0,0,47:09.6,support
https://mobile.twitter.com/aravosis/status/1242223712813932545,Mon Mar 23 2020,@aravosis @ChiefCovfefe Hes just gonna bullshit his way through like he has successfully bullshit his way through everything so far,Mon Mar 23 23:00:23 +0000 2020,0,2,2,47:09.6,support
https://mobile.twitter.com/aravosis/status/1242223712813932545,Mon Mar 23 2020,@aravosis We know hes an imbecile . Why they let him speak is kinda good bc all see he knows nothing but nil nada hes the village idiot,Mon Mar 23 22:59:36 +0000 2020,0,2,2,47:09.6,support
https://mobile.twitter.com/aravosis/status/1242223712813932545,Mon Mar 23 2020,"@aravosis ""Could be""?",Mon Mar 23 23:14:44 +0000 2020,0,0,0,47:09.6,query
