Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@Khaliszt @spectatorindex https://t.co/5rnlb989U4,Mon Feb 03 08:49:32 +0000 2020,3,22,22,00:54.5,support
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@BizTechia @spectatorindex Lol it is recommended every 2 days u change a new mask,Mon Feb 03 09:04:26 +0000 2020,0,15,15,00:54.5,comment
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,"@spectatorindex Even though China kills our Turkish brothers, the Uygurs, Turkey is still helping them.Because Turkey works for humanity. https://t.co/TSKUwk2uEB",Mon Feb 03 08:41:45 +0000 2020,16,222,222,00:54.5,comment
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,"@spectatorindex  i have two, send me adress https://t.co/tKD6OReQ4J",Mon Feb 03 08:46:38 +0000 2020,1,41,41,00:54.5,support
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@spectatorindex Needs to stop eating every living thing that exists,Mon Feb 03 08:41:11 +0000 2020,1,260,260,00:54.5,comment
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@spectatorindex But if they probably produce 80% of the world's masks..... there are none left? ,Mon Feb 03 08:41:23 +0000 2020,0,41,41,00:54.5,query
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@spectatorindex Medical relief supplies from #Pakistan have arrived for affectees of #CoronaVirus in #China Details of med equipment  N95 masks: 84500  Surg Mask: 279000 Gloves: 28500 Shoes Cover : 15300 Gown: 7000 Apron: 8000 Goggles: 2400  Suits: 8500 https://t.co/1udjl7ps8B,Mon Feb 03 15:07:51 +0000 2020,2,15,15,00:54.5,comment
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,"@invincible_ron @spectatorindex yeajj, say it louder bro",Mon Feb 03 09:20:39 +0000 2020,0,1,1,00:54.5,support
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@spectatorindex They can build a hospital in 10 days but they cant produce 100M masks? Weird.,Mon Feb 03 08:50:03 +0000 2020,0,40,40,00:54.5,comment
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@spectatorindex Don't they make all that stuff for everyone else?,Mon Feb 03 08:42:31 +0000 2020,0,6,6,00:57.3,query
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,"@spectatorindex India denied. Next country, please.",Mon Feb 03 08:42:22 +0000 2020,0,6,6,00:57.3,comment
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@spectatorindex amazon sell em bro,Mon Feb 03 08:40:30 +0000 2020,0,27,27,00:57.3,comment
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,"@GrumpyAmb @spectatorindex Yup, India needs for their own citizens if virus outbreaks like china.",Mon Feb 03 08:52:26 +0000 2020,1,5,5,00:57.3,support
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@spectatorindex Makes you wonder what those forced labour camps are producing,Mon Feb 03 08:45:23 +0000 2020,0,4,4,00:57.3,comment
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@spectatorindex New currency: facemasksBuy now,Mon Feb 03 08:43:06 +0000 2020,0,2,2,00:57.3,comment
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@slayyytersk8ter @spectatorindex It seems like they are desperate and increasing of infected people and death,Mon Feb 03 09:41:19 +0000 2020,0,0,0,00:57.3,support
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@AugusTyme @spectatorindex iPhones,Mon Feb 03 10:20:15 +0000 2020,0,5,5,00:57.3,comment
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@FtblElias @spectatorindex W,Mon Feb 03 08:43:12 +0000 2020,0,3,3,00:57.3,comment
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@spectatorindex @Chizytelu Medical masks are all made in China.,Mon Feb 03 10:12:41 +0000 2020,0,2,2,01:00.1,support
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@kumar_abhirup @spectatorindex They don't say they need it for free mate.Understand the tragedy and be sensitive about situations instead of trying to act smart.,Mon Feb 03 09:42:24 +0000 2020,0,4,4,01:00.1,deny
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@spectatorindex Dont they make them all?,Mon Feb 03 08:55:15 +0000 2020,0,6,6,01:00.1,query
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@spectatorindex 14 Trillion Dollar GDP: **existsAlso 14 Trillion Dollar GDP: we need more masks,Mon Feb 03 09:38:31 +0000 2020,0,0,0,01:00.1,support
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@spectatorindex You know the crisis scale is massive when China can't handle the supply chain,Mon Feb 03 08:50:07 +0000 2020,0,3,3,01:00.1,comment
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@spectatorindex Dont they have a majority of the supply?,Mon Feb 03 08:42:14 +0000 2020,0,6,6,01:00.1,query
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@spectatorindex I thought they made those,Mon Feb 03 08:45:55 +0000 2020,0,2,2,01:00.1,comment
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@spectatorindex why dont they just make them,Mon Feb 03 08:42:44 +0000 2020,0,1,1,01:00.1,query
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@spectatorindex the world need to help them now,Mon Feb 03 10:08:11 +0000 2020,0,2,2,01:00.1,comment
https://mobile.twitter.com/spectatorindex/status/1224251202365296642,Mon Feb 03 2020,@spectatorindex @Twitler007 https://t.co/6ERcUZ3Rdd,Mon Feb 03 09:05:22 +0000 2020,0,1,1,01:03.1,comment
