Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
6290649001328382511,Sat Mar 07 2020,@BleacherReport https://t.co/4FFGFKdk6Z,Sat Mar 07 07:34:39 +0000 2020,67,600,600,46:55.4,comment
6290649001328382511,Sat Mar 07 2020,Lebron James: 37 points 8 Rebounds 8 Assists AD: 30 points 9 rebounds Best Duo in the League #LakeShow https://t.co/Pv1jymS1T1,Sat Mar 07 06:58:37 +0000 2020,284,1137,1137,46:55.4,comment
6290649001328382511,Sat Mar 07 2020,@BleacherReport Wow Lebron always needs attention,Sat Mar 07 07:34:35 +0000 2020,5,294,294,46:55.4,comment
6290649001328382511,Sat Mar 07 2020,@BleacherReport Adam silver rn https://t.co/TQvemoTTx1,Sat Mar 07 07:35:39 +0000 2020,146,4145,4145,46:55.4,comment
6290649001328382511,Sat Mar 07 2020,@Bilaal10 @BleacherReport Kawhi seeing what LeBron did to Giannis tonight https://t.co/iTv2MeF0Wx,Sat Mar 07 07:35:46 +0000 2020,232,2219,2219,46:55.4,comment
6290649001328382511,Sat Mar 07 2020,@BleacherReport Jeanie Buss tellin Frank Vogel where LeBron went https://t.co/hE9CYmDOYu,Sat Mar 07 07:35:06 +0000 2020,59,632,632,46:55.4,comment
6290649001328382511,Sat Mar 07 2020,@isaiassuazo223 @BleacherReport Who made that cause it goes crazy??,Sat Mar 07 07:35:52 +0000 2020,2,124,124,46:55.4,comment
6290649001328382511,Sat Mar 07 2020,@BleacherReport LeBron straight up gave Giannis a taste of his playoff mode,Sat Mar 07 07:34:04 +0000 2020,19,925,925,46:55.4,comment
6290649001328382511,Sat Mar 07 2020,@iam_johnw @BleacherReport Yes he will play because he doesnt have a choice especially if it's the playoffs. Soccer players do it all the time,Sat Mar 07 11:01:13 +0000 2020,8,433,433,46:55.4,support
6290649001328382511,Sat Mar 07 2020,"@steviesburner @BleacherReport Yo, you got the whole video? ??????",Sat Mar 07 07:43:57 +0000 2020,0,23,23,46:55.4,query
6290649001328382511,Sat Mar 07 2020,@Noah_wil30 @BleacherReport https://t.co/NrzPfsk4XP,Sat Mar 07 07:37:01 +0000 2020,50,2072,2072,46:55.4,comment
6290649001328382511,Sat Mar 07 2020,@BleacherReport Thats my king https://t.co/vIghR6EAQP,Sat Mar 07 07:34:13 +0000 2020,0,140,140,47:00.0,comment
