Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
7848847290820578373,Sun Mar 01 2020,@LBC @ianpaynesport He wouldn't have to if many hadn't left in their droves due to their previous policies.,Sun Mar 01 15:15:08 +0000 2020,1,8,8,58:41.1,comment
7848847290820578373,Sun Mar 01 2020,@LBC @ianpaynesport the elderly are most at risk so why ask retired clinicians to go frontline?,Sun Mar 01 15:24:18 +0000 2020,1,3,3,58:41.1,deny
7848847290820578373,Sun Mar 01 2020,"@LBC @ianpaynesport Having cut their pay, refused reasonable pay rises over the past decade, stripped them of their pensions. Generally treated public sector workers like s**t what do you think theyll say ???",Sun Mar 01 15:25:38 +0000 2020,1,9,9,58:41.1,comment
7848847290820578373,Sun Mar 01 2020,@LBC @ianpaynesport The only thing that will get these doctors/nurses/police back through the door is their own conscience. Not a plea from dimwit politicians who may have just about realised what an absolute mess they have made of our public services.,Sun Mar 01 15:54:50 +0000 2020,1,5,5,58:41.1,comment
7848847290820578373,Sun Mar 01 2020,@LBC @ianpaynesport It sounds like a sensible idea as the NHS will need extra resources to deal with a potentially imminent crisis.These resources won't need any training either!,Sun Mar 01 15:48:53 +0000 2020,0,1,1,58:41.1,support
7848847290820578373,Sun Mar 01 2020,"@LBC @ianpaynesport A lot of NHS staff left because of the chaotic, stressful, lacking  financial support condition the NHS is in!! Why would they?",Sun Mar 01 15:27:47 +0000 2020,0,4,4,58:41.1,comment
7848847290820578373,Sun Mar 01 2020,"@LBC @ianpaynesport Decimated the Police,  now advertising for those with police experience to return as there are not enough current resources to cope.Decimated the NHS, now stating those who  retired and have medical expertise come back as there are not enough current resources to cope.?",Sun Mar 01 15:50:00 +0000 2020,1,2,2,58:41.1,support
7848847290820578373,Sun Mar 01 2020,@LBC @ianpaynesport Nope...,Sun Mar 01 15:15:31 +0000 2020,0,1,1,58:41.1,deny
7848847290820578373,Sun Mar 01 2020,@sabrinalondon13 @LBC @ianpaynesport No ....just a reality check on why they should come out of retirement...any motivation for them?,Sun Mar 01 16:21:10 +0000 2020,0,5,5,58:41.1,deny
7848847290820578373,Sun Mar 01 2020,@LBC @ianpaynesport Its like putting Peter Sutcliffe in charge of knife crime @clown,Sun Mar 01 15:27:07 +0000 2020,0,0,0,58:43.9,comment
7848847290820578373,Sun Mar 01 2020,@LBC @ianpaynesport What if they say No?,Sun Mar 01 15:16:32 +0000 2020,0,1,1,58:43.9,comment
