Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
-2738918515303281425,Fri Mar 06 2020,"@MsMinotaur I like to be comfy and work in pjs, but it really helps that I get dressed, go outside, walk to go buy some coffee and then I come back in work mode (I also change back into pjs)",Sat Mar 07 07:27:35 +0000 2020,0,12,12,44:15.8,comment
-2738918515303281425,Fri Mar 06 2020,"@MsMinotaur Ive been WFH 2yrs and this is so true and helpful. Separating your workspace from where you relax is important. I started to dread being in my bedroom, couldnt sleep well at night because I was associating it with work. Set up an office in m",Sat Mar 07 01:30:23 +0000 2020,0,38,38,44:15.8,comment
-2738918515303281425,Fri Mar 06 2020,"@LisaLaRoseArt @MsMinotaur I have special work at home clothes, bought with the care I would have chosen a new work outfit but with the comfort of pjs. T shirts easy to find, trousers slightly harder, but the best Ive found are m&amp;s jersey wide leg pu",Sat Mar 07 08:49:52 +0000 2020,0,6,6,44:15.8,comment
-2738918515303281425,Fri Mar 06 2020,"@KnownSequitur @MsMinotaur okay, but so like, since it's saturday afternoon and thus no work, and im in my undies.. I.. shouldn't put clothes on? Great!",Sat Mar 07 13:02:29 +0000 2020,0,6,6,44:15.8,comment
-2738918515303281425,Fri Mar 06 2020,"@MsMinotaur One thing that helped me was: do everything you would normally do to leave the house and go to work, including put on your work shoes and grab your keys, then go to your work area. Makes it feel more like your work desk.",Sat Mar 07 11:00:57 +0000 2020,0,7,7,44:15.8,comment
-2738918515303281425,Fri Mar 06 2020,"@MsMinotaur also: have (a) a daily cutoff time and (b) some kind of activity/outside social connection at least once a week. it breaks up the ""constantly at work"" feeling you get sometimes",Sat Mar 07 12:02:42 +0000 2020,0,13,13,44:15.8,comment
-2738918515303281425,Fri Mar 06 2020,@MsMinotaur @FoldableHuman honestly if I had to work from home I'd see if I could buy an elevated ranger tower in the woods somewhere so I could feel like the cool kind of hermit,Fri Mar 06 19:16:07 +0000 2020,0,60,60,44:15.8,comment
-2738918515303281425,Fri Mar 06 2020,"There's probably more - but those are the biggest ones that spring to mind right now. I'm terrible at following my own advice, but I find that all of those things really help me feel like a real functioning adult when I actually do them.",Fri Mar 06 18:55:47 +0000 2020,19,663,663,44:15.8,comment
-2738918515303281425,Fri Mar 06 2020,"-Shower every day-Put on real clothes every day-Go outside at least once a day to get fresh air and see other humans-Don't work from your bed-Make a work space that is separate from your living/fun space-Make a hard line between ""chill at home"" time and """,Fri Mar 06 18:52:50 +0000 2020,372,2427,2427,44:15.8,comment
-2738918515303281425,Fri Mar 06 2020,@MsMinotaur It's mind boggling how much putting on real clothes helps with feeling productive.,Sat Mar 07 02:23:30 +0000 2020,0,39,39,44:15.8,comment
