Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
-502595528238025692,Fri Jan 24 2020,@owishemwe Eh this now is called a working government,Fri Jan 24 17:02:48 +0000 2020,1,2,2,19:56.7,comment
-502595528238025692,Fri Jan 24 2020,"@owishemwe 12 cases in Shenyang, the whole city is empty and everyone is indoors while the are spraying the place The efficiency of these guys is underrated &gt;&gt;&gt;✊?,Sat Jan 25 09:05:50 +0000 2020,0,2,2,2020-05-21 06:19:56.745300
https://mobile.twitter.com/owishemwe/status/1220744623896662016,Fri Jan 24 2020,@owishemwe Is the world ending soon?? Viruses? Fires? What next?,Fri Jan 24 18:50:23 +0000 2020,0,4,4,2020-05-21 06:19:56.755303
https://mobile.twitter.com/owishemwe/status/1220744623896662016,Fri Jan 24 2020,@owishemwe This is what we call disaster preparedness 👌🏽,Fri Jan 24 16:38:16 +0000 2020,2,19,19,2020-05-21 06:19:56.760304
https://mobile.twitter.com/owishemwe/status/1220744623896662016,Fri Jan 24 2020,@owishemwe For whatever it is "," these guys are no joke""",Fri Jan 24 22:19:11 +0000 2020,0,3,3,comment
-502595528238025692,Fri Jan 24 2020,@owishemwe I forgot locusts in East Africa,Fri Jan 24 20:45:02 +0000 2020,0,4,4,19:56.8,comment
-502595528238025692,Fri Jan 24 2020,"@owishemwe don't play with money and technology. When they combine with willingness, there's no stopping them.",Fri Jan 24 19:25:58 +0000 2020,1,3,3,19:56.8,comment
-502595528238025692,Fri Jan 24 2020,@owishemwe Wow no red tape?,Fri Jan 24 16:49:52 +0000 2020,0,3,3,19:56.8,query
-502595528238025692,Fri Jan 24 2020,@owishemwe Anybody who has seen a Jehovah witness “kingdom “being built definitely knows that this is feasible.😅😅😅#jw,Fri Jan 24 19:12:32 +0000 2020,0,2,2,19:56.8,comment
-502595528238025692,Fri Jan 24 2020,"@owishemwe In Uganda some one would steal the money for the hospital,and let very one die!",Sat Jan 25 04:46:40 +0000 2020,0,9,9,19:56.8,comment
-502595528238025692,Fri Jan 24 2020,@owishemwe The secret of economic advancement....,Sat Jan 25 06:26:33 +0000 2020,0,0,0,19:59.5,comment
-502595528238025692,Fri Jan 24 2020,@ochorin_jimmy @owishemwe @Evelyn_Nakayi They are facing you.😅,Sun Jan 26 17:35:04 +0000 2020,0,0,0,19:59.5,comment
-502595528238025692,Fri Jan 24 2020,@owishemwe @Mwes_Drew Impossible,Fri Jan 24 17:41:17 +0000 2020,0,0,0,19:59.5,deny
-502595528238025692,Fri Jan 24 2020,@owishemwe Camiones entregados material para el Hospital de Wuhan. Será construido en 6 días.,Tue Jan 28 03:14:36 +0000 2020,0,0,0,19:59.6,comment
-502595528238025692,Fri Jan 24 2020,@owishemwe @Evelyn_Nakayi Where are the trucks facing?,Sat Jan 25 23:59:15 +0000 2020,0,0,0,19:59.6,comment
-502595528238025692,Fri Jan 24 2020,@DonaldLwazikazi @owishemwe @Mwes_Drew you will be slapped on your face by yourself in 6days,Sat Jan 25 13:02:26 +0000 2020,0,0,0,19:59.6,comment
-502595528238025692,Fri Jan 24 2020,@owishemwe @mandywandyyy China is suffering from over capcity,Fri Jan 24 20:51:40 +0000 2020,0,1,1,19:59.6,comment
-502595528238025692,Fri Jan 24 2020,"@LeesPorsche @owishemwe No, these are special purpose air -pressured hospital rooms to deal with the virus.  Meets strictly the medical standards for the situation.",Sat Jan 25 10:14:33 +0000 2020,0,0,0,19:59.6,comment
-502595528238025692,Fri Jan 24 2020,@owishemwe And current hospitals don't have resources to deal with the current patients,Fri Jan 24 21:17:22 +0000 2020,0,1,1,20:01.0,comment
