Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
-8535555426577413607,Sat Feb 01 2020,@AmazonPosition https://t.co/otOHwTrVoU,Sun Feb 02 03:20:34 +0000 2020,291,1388,1388,01:24.9,comment
-8535555426577413607,Sat Feb 01 2020,@akelly101299 @AmazonPosition https://t.co/2lTIutZNrO,Mon Feb 03 22:48:23 +0000 2020,27,126,126,01:24.9,comment
-8535555426577413607,Sat Feb 01 2020,https://t.co/D7iFaREHkY,Sat Feb 01 00:36:31 +0000 2020,75,611,611,01:24.9,comment
-8535555426577413607,Sat Feb 01 2020,https://t.co/Ks3tqSkasI,Sat Feb 01 00:35:00 +0000 2020,36,464,464,01:24.9,comment
-8535555426577413607,Sat Feb 01 2020,https://t.co/mLzLbdtHd0,Sat Feb 01 00:35:13 +0000 2020,50,499,499,01:24.9,comment
-8535555426577413607,Sat Feb 01 2020,https://t.co/p9Mg7OLxek,Sat Feb 01 00:36:48 +0000 2020,31,379,379,01:25.0,comment
-8535555426577413607,Sat Feb 01 2020,https://t.co/5kR1NpAR1K,Sat Feb 01 00:34:32 +0000 2020,57,818,818,01:25.0,comment
-8535555426577413607,Sat Feb 01 2020,https://t.co/VqTaitiibv,Sat Feb 01 00:34:40 +0000 2020,32,504,504,01:25.0,comment
-8535555426577413607,Sat Feb 01 2020,https://t.co/jHbWbZqcwi,Sat Feb 01 00:40:43 +0000 2020,52,453,453,01:25.0,comment
-8535555426577413607,Sat Feb 01 2020,https://t.co/vBUGSy1ksb,Sat Feb 01 00:39:16 +0000 2020,45,415,415,01:25.0,comment
-8535555426577413607,Sat Feb 01 2020,https://t.co/70ZBPBXyMk,Sat Feb 01 00:39:27 +0000 2020,37,407,407,01:25.0,comment
-8535555426577413607,Sat Feb 01 2020,@noeneatsants @18GotNothinNy @AmazonPosition Full vid https://t.co/IyOBjLVW8j,Mon Feb 03 21:24:09 +0000 2020,35,239,239,01:30.5,comment
-8535555426577413607,Sat Feb 01 2020,@AmazonPosition @EkansDee https://t.co/KdsWFqtqrO,Sat Feb 01 02:05:33 +0000 2020,56,1338,1338,01:30.5,comment
-8535555426577413607,Sat Feb 01 2020,@AmazonPosition Its so brave of you to speak out like this :),Sat Feb 01 00:34:30 +0000 2020,4,368,368,01:30.5,comment
-8535555426577413607,Sat Feb 01 2020,@AmazonPosition Not isabelle https://t.co/dC79P52TXU,Sat Feb 01 23:34:14 +0000 2020,201,1538,1538,01:30.5,comment
-8535555426577413607,Sat Feb 01 2020,@AmazonPosition @resortsex https://t.co/qWYhJjx0vl,Sun Feb 02 01:26:05 +0000 2020,13,527,527,01:30.5,comment
-8535555426577413607,Sat Feb 01 2020,@MateoMerinoAgu1 @AmazonPosition https://t.co/CZm9MioUcG,Sun Feb 02 06:34:49 +0000 2020,1,26,26,01:30.5,comment
-8535555426577413607,Sat Feb 01 2020,@Nep_James @AmazonPosition @EkansDee https://t.co/6RpJpo5AS0,Mon Feb 03 17:19:09 +0000 2020,0,3,3,01:30.5,comment
-8535555426577413607,Sat Feb 01 2020,@biderpeearu @AmazonPosition Thanks bruh you saved me from the bait,Sun Feb 02 16:48:12 +0000 2020,0,33,33,01:30.5,support
-8535555426577413607,Sat Feb 01 2020,@AmazonPosition Its true tho https://t.co/SKXHY43OwF,Sun Feb 02 03:24:42 +0000 2020,16,233,233,01:30.5,support
-8535555426577413607,Sat Feb 01 2020,@AmazonPosition https://t.co/j5ZEFol4wX,Sat Feb 01 03:50:58 +0000 2020,59,1824,1824,01:30.5,comment
-8535555426577413607,Sat Feb 01 2020,@KingLeoRio @AmazonPosition https://t.co/vS6EBmV6Jm,Sun Feb 02 03:14:03 +0000 2020,0,28,28,01:33.6,comment
-8535555426577413607,Sat Feb 01 2020,@Lewdle_Noodle_ @AmazonPosition I cannot find itWhere is itWhere is sauce,Sun Feb 02 04:32:22 +0000 2020,0,6,6,01:33.6,comment
-8535555426577413607,Sat Feb 01 2020,@ios_phinix @AmazonPosition can yall say happy birthday,Sun Feb 02 12:33:47 +0000 2020,0,1,1,01:33.6,query
-8535555426577413607,Sat Feb 01 2020,"@AmazonPosition Ya lost me in the first half, but had me in the second half",Sun Feb 02 03:09:07 +0000 2020,0,81,81,01:33.6,comment
-8535555426577413607,Sat Feb 01 2020,@AmazonPosition https://t.co/4oZijsv1mI,Sun Feb 02 02:53:10 +0000 2020,11,67,67,01:33.6,comment
-8535555426577413607,Sat Feb 01 2020,@SummerStorm6969 @AmazonPosition https://t.co/A1j8JbzxNT,Sat Feb 01 23:38:38 +0000 2020,54,1694,1694,01:33.6,comment
-8535555426577413607,Sat Feb 01 2020,@AmazonPosition https://t.co/LvMsycgBny,Sun Feb 02 00:31:43 +0000 2020,21,381,381,01:33.6,comment
