Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
-3892601871667854810,Fri Jan 31 2020,🇨🇳 #China Plant-Closing Cascade May Cost Automakers 1.7 Million Cars - Bloomberg*Link: https://t.co/Nifu2CKxMC https://t.co/70iDLhyzAG,Sat Feb 01 14:03:44 +0000 2020,8,14,14,20:16.4,comment
-3892601871667854810,Fri Jan 31 2020,"🇨🇳 #China | Hit to Chinese #Property Market From Virus Temporary, Analysts Say - Bloomberg*The virus has prompted more than 100 Chinese cities to temporarily close property-sales showrooms.https://t.co/1xx9R6wrQy",Tue Feb 04 14:20:51 +0000 2020,4,9,9,20:16.4,comment
-3892601871667854810,Fri Jan 31 2020,"🇨🇳 #China | Given my nowcast estimate for 1Q20 GDP and the lingering impact on tourism over the year, officials will have to revise downward their target for 2020 even if they will increase public support (https://t.co/kamPRj605t)https://t.co/Bgs8a7fZoW",Mon Feb 03 16:19:38 +0000 2020,5,7,7,20:16.4,comment
-3892601871667854810,Fri Jan 31 2020,🇨🇳 *AIRBUS: #TIANJIN FINAL ASSEMBLY LINE FACILITY CURRENTLY CLOSED - BBG*AIRBUS TIANJIN PLANT PRODUCES ABOUT 10% OF NARROW-BODY OUTPUT*AIRBUS CHINA SHUTDOWN TO SLOW NARROW-BODY OUTPUT BY 6/MONTH ?Wed Feb 05 08:01:15 +0000 2020,7,17,17,20:16.4,,comment
-3892601871667854810,Fri Jan 31 2020,"🇭🇰🇨🇳 *H.K.'S LAM SAYS SITUATION IS `WORRYING' - BBG*SAYS NEXT 14-DAY `VERY CRITICAL'*SAYS QUARANTINE APPLIES TO H.K., NON-H.K. RESIDENTS*H.K. TO REQUIRE 14-DAY HOME QUARANTINE OF ALL CHINA ARRIVALS*H.K.'S LAM SAYS QUARANTINE TO BE EFFECTIVE FEB. 8 MIDNIGHT",Wed Feb 05 08:55:13 +0000 2020,17,29,29,20:16.4,comment
-3892601871667854810,Fri Jan 31 2020,🇰🇷 🇨🇳 #SouthKorea exports to #China Y/Y:*Jan. 1-20: -4.7% YoY (https://t.co/g0nzxeAlEs) *Jan. (full month): -10.5% YoY (https://t.co/xIuO4MUEfc)?It reflects both the impact of Lunar New Year and #coronavirus.,Sat Feb 01 16:24:59 +0000 2020,12,18,18,20:16.4,comment
-3892601871667854810,Fri Jan 31 2020,"🇨🇳 A group of mills in Shaanxi, Shanxi, Sichuan and Gansu provinces in #China will cut #steel production by 55,000 tons a day (&gt;30% of the mills?overall production) - Statement*Link (Chinese): https://t.co/VmzfZxB1du https://t.co/o6FPZCu6Wy",Tue Feb 04 08:00:58 +0000 2020,10,16,16,20:16.4,comment
-3892601871667854810,Fri Jan 31 2020,🌎 #OOTT | *BP: VIRUS COULD REMOVE 300K-500K B/D OF OIL DEMAND SHORT-TERM - BBG,Tue Feb 04 07:38:20 +0000 2020,5,11,11,20:16.5,comment
-3892601871667854810,Fri Jan 31 2020,🌎  I can't imagine that Global GDP will accelerate in 2020 (v +2.9% in 2019)https://t.co/ALtJpmBxfb,Wed Feb 05 08:16:25 +0000 2020,9,28,28,20:16.5,comment
-3892601871667854810,Fri Jan 31 2020,"🇨🇳 14 provinces and cities have said businesses need not start operations until at least the second week of February. They accounted for almost 69% of China’s gross domestic product in 2019, according to Bloomberg calculations.*Link: https://t.co/LKzi3syW9K https://t.co/TvINK7V3RU",Sun Feb 02 16:41:09 +0000 2020,18,22,22,20:16.5,comment
-3892601871667854810,Fri Jan 31 2020,"🇨🇳 #China | Tongling Nonferrous Metals Group Co., the country’s second largest #copper smelter, is reducing refined-copper runs by about 20% below capacity - Bloomberg https://t.co/RUmceO0nME",Wed Feb 05 05:48:01 +0000 2020,7,14,14,20:16.5,comment
-3892601871667854810,Fri Jan 31 2020,#OOTT 🇨🇳 🌎 | Wood Mackenzie: #China’s #oil demand could be cut by over 250k b/d in 1Q due to the #coronavirus outbreak and subsequent large-scale quarantine measures - Bloomberg*Woodmac also trimmed its 1Q 2020 global oil demand by 500k b/d.,Fri Jan 31 07:56:02 +0000 2020,9,13,13,20:16.5,comment
-3892601871667854810,Fri Jan 31 2020,🇨🇳 #China | Railway Passenger Volumes Plummet More Than 70% Amid Coronavirus Outbreak - Caixin*Link: https://t.co/PbPZ4LtHSa https://t.co/QpsS5PZbV8,Sat Feb 01 15:07:27 +0000 2020,11,23,23,20:16.5,comment
-3892601871667854810,Fri Jan 31 2020,🇯🇵 🇨🇳 *JAL CUSTOMERS CANCEL 25% OF #JAPAN-#CHINA FEB. BOOKINGS: KYODO - BBG,Fri Jan 31 07:51:27 +0000 2020,2,3,3,20:16.5,comment
-3892601871667854810,Fri Jan 31 2020,🇭🇰 The #HongKong government will extend the work-from-home arrangements for its staff by at least another week as officials step up measures against the spread of the deadly coronavirus - SCMP https://t.co/DFLiY9jmxS,Wed Feb 05 07:49:27 +0000 2020,5,6,6,20:16.5,comment
-3892601871667854810,Fri Jan 31 2020,"🇨🇳 #China | Therefore, the smart choice (and the most credible) would be to lower the growth target.https://t.co/kZ1PxCJooI",Mon Feb 03 16:23:11 +0000 2020,7,7,7,20:16.5,comment
-3892601871667854810,Fri Jan 31 2020,🇨🇳 🌎 #Coronavirus: World Bank to lower global growth forecast over outbreak - SCMP (citing AFP)https://t.co/7tNMWY5yEZ,Wed Feb 05 07:51:26 +0000 2020,3,12,12,20:16.5,comment
-3892601871667854810,Fri Jan 31 2020,"🇨🇳 🌎 #IMF Monitoring Virus Findings From #WHO, Chinese Authorities - Bloomberg ?https://t.co/q0mdq7hYcH",Thu Jan 30 15:35:52 +0000 2020,4,17,17,20:16.5,comment
-3892601871667854810,Fri Jan 31 2020,"🇨🇳 🌏 Looking at the current consensus for #China, #Asia and Global GDP (2020), the impact of the #coronavirus has been largely underpriced (despite recent ?revisions).",Wed Feb 05 07:57:01 +0000 2020,4,15,15,20:16.5,comment
-3892601871667854810,Fri Jan 31 2020,"🇲🇴 🇨🇳 #Macau’s Visitors From #China  ? 92.6% YoY on Jan. 30 - Bloomberg (citing Macau Government Tourist Office)*For the 7 last days [Jan.24-Jan. 30], arrivals were down 83.3% YoY, the data show.*Link (Chinese): https://t.co/wl2uEeeAZT https://t.co/seR23ptqql",Fri Jan 31 08:22:21 +0000 2020,6,7,7,20:16.5,comment
-3892601871667854810,Fri Jan 31 2020,"🇯🇵 🇨🇳 *KURODA: BELIEVE NEW #CORONAVIRUS IS ALREADY AFFECTING ECONOMY - BBG*KURODA: VIRUS HAVING EFFECT ON #CHINA ECONOMY, PRODUCTION*KURODA: CHINA'S ECONOMIC PRESENCE MUCH LARGER THAN DURING SARS*BOJ'S KURODA: WON'T HESITATE TO EASE MORE IF NECESSARY",Tue Feb 04 07:30:22 +0000 2020,10,13,13,20:16.5,comment
-3892601871667854810,Fri Jan 31 2020,🌎 #Coronavirus and the impact on #oil consumption: Kemp - Reutershttps://t.co/MpWIhPfLdT,Tue Feb 04 15:14:20 +0000 2020,2,3,3,20:16.5,comment
-3892601871667854810,Fri Jan 31 2020,"🇨🇳 #China | Last year, these parts of #China accounted for roughly 80%?of national GDP, and 90%?of exports, according to CNBC calculations of data accessed through Wind Information.https://t.co/Km4tTKSJ5W",Sat Feb 01 14:19:13 +0000 2020,23,24,24,20:16.5,comment
-3892601871667854810,Fri Jan 31 2020,"🇨🇳 If #China wants to both maintain its 6% target and show goodwill related to U.S. purchases (without too much redicting flows from other partners), they will have to implement a massive fiscal and monetary stimulus which would probably lead to financial instability.",Mon Feb 03 16:21:49 +0000 2020,13,14,14,20:16.5,comment
-3892601871667854810,Fri Jan 31 2020,"🇨🇳 It's interesting to note that, on average, Chinese economists and especially those close to the government are more pessimistic than Western economists (or those working for non-Asian banks).https://t.co/AjIQHsNo3U",Thu Jan 30 13:56:21 +0000 2020,10,40,40,20:16.6,comment
-3892601871667854810,Fri Jan 31 2020,🇰🇷 🇨🇳 Hyundai Motor Co. said Monday it will inevitably suspend some vehicle assembly lines at its domestic plants due to shortages of Chinese-made auto parts in light of the spreading #coronavirus outbreak - Yonhaphttps://t.co/Cg5dmXuSly,Tue Feb 04 07:42:15 +0000 2020,8,18,18,20:16.6,comment
-3892601871667854810,Fri Jan 31 2020,🇨🇳 Outbreak to hit #iPhone output if #China extends Foxconn factory halt - source - Reutershttps://t.co/pUU0d3JYrx,Tue Feb 04 07:12:56 +0000 2020,6,8,8,20:16.6,comment
-3892601871667854810,Fri Jan 31 2020,"🇨🇳 The positive signal from PMI data in January (compared to real expectations) doesn’t reflect the reality. According to the NBS, the survey cutoff date was Jan. 20? which implies no impact from #coronavirus. *Link (Chinese): https://t.co/5E0RH7XHs0 https://t.co/EraMvVqhIv",Fri Jan 31 05:56:58 +0000 2020,3,17,17,20:16.6,comment
-3892601871667854810,Fri Jan 31 2020,🇲🇴 #Macau Asks Casinos to Suspend Ops for Half A Month - Statement*Link (Chinese): https://t.co/s2N2HxzEd1*Chart from BBG ?https://t.co/v27QEZXITb,Tue Feb 04 07:25:39 +0000 2020,7,3,3,20:16.6,comment
-3892601871667854810,Fri Jan 31 2020,🇨🇳 #China Epidemic Threatens a Broader Wave of Defaults in 2020 - Bloomberg*Link: https://t.co/xc7lZSHOGz https://t.co/w0lTaTwGM3,Wed Feb 05 09:59:12 +0000 2020,15,21,21,20:16.6,comment
-3892601871667854810,Fri Jan 31 2020,"🇨🇳 #China | A prolonged health emergency could cause banks?bad loan ratios to triple, ballooning by as much as 5.6 trillion yuan ($800 billion), rating firm S&amp;P Global predicted in a dire assessment on Tuesday - Bloomberg https://t.co/DyvKlJW0mQ",Wed Feb 05 10:06:27 +0000 2020,39,50,50,20:16.6,comment
-3892601871667854810,Fri Jan 31 2020,"🇨🇳 *A meeting of the leading group of the Communist Party of #China Central Committee on the novel coronavirus prevention and control agreed that #Hubei would extend the holiday to an ""appropriate extent."" - Xinhua*Link: https://t.co/mvm1mrAQuU https://t.co/AzbobexELd",Sat Feb 01 14:30:29 +0000 2020,9,11,11,20:16.6,comment
-3892601871667854810,Fri Jan 31 2020,"🇨🇳 #China coronavirus could inflict more economic pain than Sars, analysts say - SCMP*Link: https://t.co/xOWMCQUQWW https://t.co/sF6gMx9Glw",Thu Jan 30 13:53:56 +0000 2020,9,26,26,20:16.6,comment
-3892601871667854810,Fri Jan 31 2020,"🇨🇳 Looking at 1Q20 GDP for #China, there is a huge gap between estimates from independent research firms (lower range) and others (higher range).",Wed Feb 05 08:02:51 +0000 2020,2,14,14,20:16.6,comment
-3892601871667854810,Fri Jan 31 2020,🇨🇳 #Coronavirus May Drag #China GDP Down to 4.5% in First Quarter - Bloomberg*Link: https://t.co/kvSdXSKAch https://t.co/zhak5MMu8t,Fri Jan 31 06:27:10 +0000 2020,13,15,15,20:16.6,comment
-3892601871667854810,Fri Jan 31 2020,"🇨🇳 #China | As of midday on Saturday, at least 19 provinces, municipalities and regions have told businesses not to resume work before Feb. 10 at the earliest, based on publicly available information - CNBC*Link: https://t.co/eAmkdjvOnX https://t.co/mlX2HaWi2E",Sat Feb 01 14:18:22 +0000 2020,1,12,12,20:16.6,comment
-3892601871667854810,Fri Jan 31 2020,🇨🇳 #China | The worsening health crisis has pushed numerous economists to revise down their forecasts for growth - Bloomberg*Link: https://t.co/c1c7v1Kp2f https://t.co/GjeSSjgICl,Fri Jan 31 06:04:23 +0000 2020,6,13,13,20:16.6,comment
-3892601871667854810,Fri Jan 31 2020,🇨🇳 #China Considers Lowering 2020 Growth Expectations on Virus Hit - Bloomberg*Link: https://t.co/wuaKMSUzwD https://t.co/0yumGwcWX4,Mon Feb 03 13:13:11 +0000 2020,9,10,10,20:16.6,comment
-3892601871667854810,Fri Jan 31 2020,"🇹🇭 #Thailand 2020 growth seen lower than forecast - govt official - Reuters*Economy is expected to grow less than forecast this year due to the new #coronavirus, a delayed fiscal budget and drought, a government official said on Friday.https://t.co/y58Nt5U2BJ",Fri Jan 31 06:41:50 +0000 2020,2,10,10,20:16.6,comment
-3892601871667854810,Fri Jan 31 2020,🇨🇳 #China #Oil Demand Has Plunged 20% Because of the Virus Lockdown - Bloomberg*Link: https://t.co/NhBWIvBPH9 https://t.co/xedByawgO4,Mon Feb 03 08:02:25 +0000 2020,13,22,22,20:16.6,comment
