Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
-2715076388966982282,Fri Jan 24 2020,@cookthaidishes @RichardBarrow ,Fri Jan 24 03:08:08 +0000 2020,0,0,0,09:53.0,comment
-2715076388966982282,Fri Jan 24 2020,@RichardBarrow Spoke to a few Chinese over the past days that all say they taken flue medicen to avoid getting pulled out the queue at airports. LOL,Fri Jan 24 02:23:29 +0000 2020,1,2,2,09:53.0,comment
-2715076388966982282,Fri Jan 24 2020,"@RichardBarrow We have warned this since 2 weeks ago on Jan 9, but now is already to late https://t.co/NbAuhyTY35",Fri Jan 24 11:08:32 +0000 2020,0,1,1,09:53.0,comment
-2715076388966982282,Fri Jan 24 2020,@RichardBarrow My friend and I have a flight to Thailand next month should we be going? We really want to! We are going for a show,Mon Jan 27 03:21:39 +0000 2020,0,1,1,09:53.0,comment
-2715076388966982282,Fri Jan 24 2020,"@RichardBarrow Theyve been using screening at Suvarnabhumi, DMK, Phuket and Chiang Mai since 2nd January (my bf works for Thai)5 cases in Thailand, 4 tourists and 1 Thai who returned from holiday.5th was found yesterday as a Chinese lady checked into a hospital in Ratchathewi",Sat Jan 25 10:15:35 +0000 2020,0,1,1,09:53.0,comment
-2715076388966982282,Fri Jan 24 2020,@RichardBarrow They need to ban ALL flights from China now!,Fri Jan 24 08:12:22 +0000 2020,1,11,11,09:53.0,comment
-2715076388966982282,Fri Jan 24 2020,@RichardBarrow The exponential curve of 2019 NCoV growth is extremely very steep &amp; fast growth https://t.co/s2q0q1GtsI,Fri Jan 24 07:12:49 +0000 2020,2,2,2,09:53.0,comment
-2715076388966982282,Fri Jan 24 2020,"@RichardBarrow So, officially Thailand got the highest number of people outside China affected with the virus?",Fri Jan 24 12:50:55 +0000 2020,1,3,3,09:55.4,query
-2715076388966982282,Fri Jan 24 2020,"@RichardBarrow There are more than 15 confirmed cases in Thailand as per today data though. Plus the fact that thousands of people from the epicentre of the outbreak, had flown to Thailand and other countries.",Wed Jan 29 11:19:39 +0000 2020,0,0,0,09:55.4,comment
-2715076388966982282,Fri Jan 24 2020,"@RichardBarrow I was gonna ask your opinion on this actually. Me, my wife and my kids are scheduled to fly into Bangkok in two weeks for a wedding. Wasn't sure how reliable the ""official"" word was.",Fri Jan 24 05:02:11 +0000 2020,1,6,6,09:55.4,comment
-2715076388966982282,Fri Jan 24 2020,@rossalyn_n Your source or are you guessing?,Wed Jan 29 11:42:39 +0000 2020,0,1,1,09:55.4,comment
-2715076388966982282,Fri Jan 24 2020,@MattMontana @RichardBarrow Im not certainly sure because there were plenty of Chinese tourists came to Thailand before Wuhan was travel banned + theyre probably have the virus but symptoms hasnt yet shown so fever screening at the immigration couldnt help. This is how Thailand responded from WHO report https://t.co/WPZ8XLAeEn,Fri Jan 24 06:29:39 +0000 2020,10,6,6,09:55.4,comment
-2715076388966982282,Fri Jan 24 2020,@RichardBarrow https://t.co/w1WOsWBt4j,Tue Jan 28 11:46:19 +0000 2020,0,0,0,09:55.4,comment
-2715076388966982282,Fri Jan 24 2020,@liquidfluid86 Yes and its increasing. Im about to tweet on this.,Fri Jan 24 12:54:22 +0000 2020,0,4,4,09:55.4,support
-2715076388966982282,Fri Jan 24 2020,@RichardBarrow Confirmed in Germany today that a person who hasnt been to China but came in contact with someone who has has now contracted it. Its starting,Tue Jan 28 16:35:10 +0000 2020,0,0,0,09:55.4,comment
-2715076388966982282,Fri Jan 24 2020,"@RichardBarrow We should,everyone should. More certainly,everyone MUST.This is too much,I hope the gov will do something.",Fri Jan 24 02:13:19 +0000 2020,0,2,2,09:58.5,comment
-2715076388966982282,Fri Jan 24 2020,"@RichardBarrow List of flights (national and international !) departing everyday from Wuhan airport here :ttps://www.wuhan-airport.com/departures.php?tp=12Flights to Bangkok, Seoul and others planned for the 29th and after",Tue Jan 28 18:30:38 +0000 2020,0,0,0,09:58.5,comment
-2715076388966982282,Fri Jan 24 2020,"@RichardBarrow ""chance of getting the virus is low? I think you are wrong. Every day, the number of dead people double. And the lock of cities is a bit late. With an incubation of one week, maybe we have already thousands of people who spreads the virus in the country. And we don't know",Fri Jan 24 06:50:30 +0000 2020,0,1,1,09:58.5,comment
-2715076388966982282,Fri Jan 24 2020,@RichardBarrow 쨤쨤#쨤,Fri Jan 24 05:57:42 +0000 2020,0,0,0,10:01.6,comment
-2715076388966982282,Fri Jan 24 2020,"@RichardBarrow Traveling to Thailand soon, should I be worried ?",Fri Jan 24 06:05:27 +0000 2020,0,0,0,10:01.6,comment
-2715076388966982282,Fri Jan 24 2020,@RichardBarrow 쨤쨤#쨤 https://t.co/MIeEDIP1GY,Fri Jan 24 05:58:09 +0000 2020,0,0,0,10:01.6,comment
-2715076388966982282,Fri Jan 24 2020,"@slowboogie87 @RichardBarrow Save yourself, prepare medicine, mask, contact number of hospital, apply travel insurance. Thai government doesn't have policies to prevent or control the virus. Good luck and have a save trip!",Fri Jan 24 15:40:32 +0000 2020,0,1,1,10:01.6,comment
