Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
-3785595375529919969,Sun Feb 16 2020,@GodLovesUSA1 He’s worried about what we look like to other nations. Now that’s foolish. How are things going over in France and other European nations?,Sun Feb 16 14:03:23 +0000 2020,0,4,4,18:10.9,comment
-3785595375529919969,Sun Feb 16 2020,"@GodLovesUSA1 @DunceBiden Agree 100%. We must deport all 12 million illegals at one time at a cost of 10 Million dollars. That's a small price to pay today as tomorrow the cost will be in the trillions, that w/a ""T""!",Sun Feb 16 14:04:38 +0000 2020,0,2,2,18:10.9,comment
-3785595375529919969,Sun Feb 16 2020,"@GodLovesUSA1 Human trafficking must be important to the Democratic socialists.Otherwise, @BernieSanders would want to work as hard as @POTUS to stop it.",Sun Feb 16 13:52:24 +0000 2020,7,8,8,18:10.9,comment
-3785595375529919969,Sun Feb 16 2020,@GodLovesUSA1 @paulatrickey That is why Bernie lives in NH. Who the heck would live there.  93% white.  Not many of the issues affecting border towns affect NH.  Population in 2018 was 1.35 million. Big cities have 4x that population. It's always good to throw crap the wall to see if it sticks.,Sun Feb 16 15:30:19 +0000 2020,2,0,0,18:10.9,comment
-3785595375529919969,Sun Feb 16 2020,@GodLovesUSA1 @1k_kilgore I think all that weed smoking in the 60s did him in.,Sun Feb 16 12:58:49 +0000 2020,1,3,3,18:10.9,comment
-3785595375529919969,Sun Feb 16 2020,@GodLovesUSA1 The only reason anyone would want to enable illegal immigration and make it legal is to turn every state in the union blue. Which will lead to full blown socialism and eventually communism and take the great US down the same path as Venezuela and Cuba. Hence - never vote Dem!!!! https://t.co/zVpSpNgLY1,Sun Feb 16 13:19:22 +0000 2020,1,9,9,18:10.9,comment
-3785595375529919969,Sun Feb 16 2020,@GodLovesUSA1 @VictorLynnAvera They don't care about us .,Sun Feb 16 12:19:03 +0000 2020,0,1,1,18:10.9,comment
-3785595375529919969,Sun Feb 16 2020,@GodLovesUSA1 @yogagenie Bernie looks foolish. https://t.co/4VhN7L7ogF,Sun Feb 16 12:27:13 +0000 2020,1,0,0,18:11.0,comment
-3785595375529919969,Sun Feb 16 2020,@GodLovesUSA1 Modern technology and manpower is waaaaay more effective with a wall.  Any person with common sense knows this fact.,Sun Feb 16 14:33:17 +0000 2020,0,2,2,18:11.0,comment
-3785595375529919969,Sun Feb 16 2020,@GodLovesUSA1 @ChristinePolon1 . . . because they are not Americans.,Sun Feb 16 19:08:51 +0000 2020,0,1,1,18:13.7,comment
-3785595375529919969,Sun Feb 16 2020,@GodLovesUSA1 Just the coronavirus is an example of why we need to continue the border wall. Coronavirus was made in a lab that makes biological weapons of mass destruction.,Sun Feb 16 12:52:21 +0000 2020,0,1,1,18:13.7,comment
-3785595375529919969,Sun Feb 16 2020,@GodLovesUSA1 @Orcusa1 To destroy America,Sun Feb 16 18:03:17 +0000 2020,0,0,0,18:13.7,comment
