Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
6713907440475638087,Wed Feb 05 2020,"@PotusWilson @BBCWorld Good idea. Its not a bad idea for  Americans to have extra food, water, pet food, supplies like TP and feminine hygiene, cleaning supplies, and medication anyway. Im originally from a region that gets hurricanes &amp;  have ~ 3 weeks of food/supplies/medications all the time.",Wed Feb 05 16:07:40 +0000 2020,0,0,0,11:01.3,support
6713907440475638087,Wed Feb 05 2020,@BBCWorld Hope we will conquer corona virus as soon as possible.,Wed Feb 05 16:36:41 +0000 2020,0,1,1,11:01.3,support
6713907440475638087,Wed Feb 05 2020,@BBCWorld Good luck! ,Wed Feb 05 16:25:16 +0000 2020,0,0,0,11:01.3,support
6713907440475638087,Wed Feb 05 2020,"@BBCWorld hopefully his grandparents can come next, as direct family of citizens. but is the center suitable to handle people if they become sick and prevent other illness? we have no idea what its like there but i doubt its comfortable for any1 let alone elderly.",Wed Feb 05 15:58:22 +0000 2020,0,1,1,11:01.4,comment
6713907440475638087,Wed Feb 05 2020,@BBCWorld I bought three months of food yesterday just incase,Wed Feb 05 15:51:28 +0000 2020,0,2,2,11:01.4,comment
6713907440475638087,Wed Feb 05 2020,@BBCWorld Can china evacuate all citizens of the city like Daniel?,Wed Feb 05 15:53:06 +0000 2020,0,0,0,11:01.4,query
6713907440475638087,Wed Feb 05 2020,@BBCWorld Australia has funds for this with the wildfires going on...,Wed Feb 05 16:50:37 +0000 2020,0,0,0,11:01.4,comment
6713907440475638087,Wed Feb 05 2020,@BBCWorld #2019nCoV but in Italy #social and #media are #censored by #government,Wed Feb 05 16:39:15 +0000 2020,0,0,0,11:01.4,comment
6713907440475638087,Wed Feb 05 2020,@BBCWorld Jauhnya kat Christmas Island ... Australia mainland kan besar ... anywhere in the outskirts of Sydney would be more practical.... logistically speaking.,Thu Feb 06 00:39:54 +0000 2020,0,0,0,11:04.1,support
6713907440475638087,Wed Feb 05 2020,@BBCWorld Chinese either eat or make medicine of anything and everything that moves. They need to stop this practice now,Wed Feb 05 16:38:28 +0000 2020,2,1,1,11:04.1,support
6713907440475638087,Wed Feb 05 2020,"@WenjunLuo2 @BBCWorld You have no idea of his family situation, how many family members there are. His grandparents most likely would insist that he leave.",Wed Feb 05 17:34:20 +0000 2020,0,1,1,11:04.1,comment
6713907440475638087,Wed Feb 05 2020,@Trustyourself15 @BBCWorld Hi.  dudu calm .china is big not everyone is like this,Wed Feb 05 19:59:37 +0000 2020,1,0,0,11:04.1,comment
6713907440475638087,Wed Feb 05 2020,@BBCWorld People are just being left out in Hubei.We can never trust #ccp.,Wed Feb 05 16:22:24 +0000 2020,0,0,0,11:04.1,deny
6713907440475638087,Wed Feb 05 2020,@BBCWorld Hes the lucky one... while others fate  remain unknown,Wed Feb 05 17:28:01 +0000 2020,0,0,0,11:04.1,comment
6713907440475638087,Wed Feb 05 2020,@BBCWorld The guy abandoning his own family. So disgusting,Wed Feb 05 17:10:14 +0000 2020,0,0,0,11:04.1,comment
6713907440475638087,Wed Feb 05 2020,@ross_scots @BBCWorld Hes Australian-Chinese. Im assuming the grandparents were not.,Wed Feb 05 15:53:25 +0000 2020,0,3,3,11:05.3,comment
6713907440475638087,Wed Feb 05 2020,@BBCWorld Are domesticated animals any safer????,Wed Feb 05 17:15:16 +0000 2020,0,0,0,11:05.3,query
6713907440475638087,Wed Feb 05 2020,@BBCWorld Stop eating wild animals then everyone can be happy,Wed Feb 05 16:26:35 +0000 2020,0,0,0,11:05.3,comment
6713907440475638087,Wed Feb 05 2020,@BBCWorld Stand up guy abandoning his family.,Wed Feb 05 15:52:14 +0000 2020,0,0,0,11:05.3,support
6713907440475638087,Wed Feb 05 2020,@BBCWorld https://t.co/OFd6oKuD1y,Wed Feb 05 15:53:09 +0000 2020,0,0,0,11:05.3,support
6713907440475638087,Wed Feb 05 2020,@FrankEn96151154 @BBCWorld this is the minority and extreme behavior.  most of Chinese people are helping each other and trying their best to cooperate with the doctors and the government.  YOU NEVER GET TO CHINA AND NEVER LEARN CHINESE PEOPLE.  STOP THAT SHIT! OK?,Wed Feb 05 16:35:43 +0000 2020,0,3,3,11:10.0,comment
6713907440475638087,Wed Feb 05 2020,@BBCWorld Ask one of you chaps to see if this report out of Taiwan is true...https://t.co/hINQjdvIeQ,Wed Feb 05 18:41:20 +0000 2020,0,0,0,11:10.0,support
6713907440475638087,Wed Feb 05 2020,"@BBCWorld So authorities waiting to see if Coronavirus is going to be a pandemic - perhaps we should stop gathering of children/students in schools and colleges before it becomes a pandemic, and stop the gathering of large groups now, it could get us before climate change at this rate.",Wed Feb 05 18:15:59 +0000 2020,0,0,0,11:10.0,comment
6713907440475638087,Wed Feb 05 2020,"@BBCWorld Brace yourselves, ignorants whose biggest problem is an addiction to caffeine are about to comment criticizing this person.",Wed Feb 05 15:55:44 +0000 2020,0,3,3,11:10.0,comment
