Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
-3375903034018772689,Fri Jan 24 2020,"@Gadi3232 @MisterAntiBully Wait woaahhhh this is way worse than they’re letting on. How is it just a corona virus, there are multiple videos now of dead people lining hospital hallways. Imagine how many more there are too if they have to put them in hallways because of overcrowding.",Fri Jan 24 20:05:59 +0000 2020,0,2,2,21:15.3,comment
-3375903034018772689,Fri Jan 24 2020,@Gadi3232 @MisterAntiBully Wow.,Fri Jan 24 21:16:34 +0000 2020,0,1,1,21:15.3,comment
-3375903034018772689,Fri Jan 24 2020,@Realaldo47 Apocalypse,Fri Jan 24 18:40:14 +0000 2020,0,4,4,21:15.3,comment
-3375903034018772689,Fri Jan 24 2020,@Gadi3232 @bomz47,Fri Jan 24 18:37:54 +0000 2020,0,2,2,21:15.3,comment
-3375903034018772689,Fri Jan 24 2020,@Gadi3232 @MisterAntiBully https://t.co/F1ZVcs6d7Z,Fri Jan 24 19:43:53 +0000 2020,1,11,11,21:15.3,comment
-3375903034018772689,Fri Jan 24 2020,@Haunted_Backlog The Chinese government is making an attempt to shelter the disaster/disease. They’ve considered taking down the internet while the outbreak happens. If word gets out how they treat these sick patients they would be in a world of trouble. Along with the government.,Fri Jan 24 19:34:52 +0000 2020,0,14,14,21:15.3,support
-3375903034018772689,Fri Jan 24 2020,@Gadi3232 @QellyAnon How about the other 500 videos from China today. Have you ever seen so many candid China clips dumped into our feeds? It seems like someone is *trying* to push this hard everywhere all at once to do what?? I don't know but call me suspicious,Fri Jan 24 21:11:19 +0000 2020,0,3,3,21:15.3,comment
-3375903034018772689,Fri Jan 24 2020,@Gadi3232 @MisterAntiBully Prevent? Do they think it’s contagious over the internet?,Fri Jan 24 19:26:24 +0000 2020,0,1,1,21:15.3,query
-3375903034018772689,Fri Jan 24 2020,@Gadi3232 The Chinese government is trying its best to cure the disease. Don't judge just by  a little video，Shut up if you don't know?Fri Jan 24 19:13:47 +0000 2020,1,6,6,21:18.2,,deny
-3375903034018772689,Fri Jan 24 2020,@SlashD0TdasH @Gadi3232 @MisterAntiBully Weird way of writing the AWUUUU-FLUH,Fri Jan 24 20:38:04 +0000 2020,0,2,2,21:18.2,comment
-3375903034018772689,Fri Jan 24 2020,"@Gadi3232 @ariastexas5 Al Jazeera has video of bodies being left in the halls.  If this is real, then I’d say it safe to assume that the deaths are significantly higher than 25 people. #coronovirus https://t.co/DlRFJJSb3S",Fri Jan 24 19:26:51 +0000 2020,7,43,43,21:18.2,comment
-3375903034018772689,Fri Jan 24 2020,@Gadi3232 @MisterAntiBully I feel sorry for the poor bastard who walks in with a broken arm and leaves with kung flu,Fri Jan 24 19:30:12 +0000 2020,1,23,23,21:18.2,comment
-3375903034018772689,Fri Jan 24 2020,@Gadi3232 @RealMokaRosery They are buying masks here in the US and sending them over.,Tue Jan 28 04:16:41 +0000 2020,0,0,0,21:18.2,comment
-3375903034018772689,Fri Jan 24 2020,"@raulover66 @Gadi3232 It's okay, bud.We know you're trying not to lose your social credit points.",Fri Jan 24 19:25:16 +0000 2020,6,71,71,21:18.2,comment
-3375903034018772689,Fri Jan 24 2020,@Gadi3232 @MisterAntiBully How does a VPN work if there's no internet connection?,Fri Jan 24 19:48:11 +0000 2020,0,8,8,21:18.2,query
-3375903034018772689,Fri Jan 24 2020,@Gadi3232 @tiagadot,Fri Jan 24 19:30:21 +0000 2020,0,0,0,21:18.2,comment
-3375903034018772689,Fri Jan 24 2020,@Gadi3232 @MisterAntiBully Is this a VPN advertisement?,Fri Jan 24 19:24:46 +0000 2020,0,3,3,21:21.0,query
-3375903034018772689,Fri Jan 24 2020,@Gadi3232 Chinese government! A bunch of criminals!,Fri Jan 24 19:08:00 +0000 2020,0,6,6,21:21.0,comment
-3375903034018772689,Fri Jan 24 2020,@Gadi3232 @MisterAntiBully More of the same.  4 bodies just laying around a hospital filled with living patients. https://t.co/XZD8A4X8Xp,Fri Jan 24 22:03:34 +0000 2020,0,2,2,21:21.1,comment
-3375903034018772689,Fri Jan 24 2020,@Gadi3232 Fake news,Wed Jan 29 14:49:53 +0000 2020,0,0,0,21:24.2,deny
-3375903034018772689,Fri Jan 24 2020,@Gadi3232 Fake news. Internet traffic has not been blocked.,Fri Jan 24 19:14:34 +0000 2020,0,0,0,21:24.2,deny
-3375903034018772689,Fri Jan 24 2020,"@Gadi3232 You’re fake. There is no blocking of internet here. As far as the great firewall go, it is already there since last decade. Don’t create a hype. Get a life.",Fri Jan 24 19:10:05 +0000 2020,0,1,1,21:24.2,deny
-3375903034018772689,Fri Jan 24 2020,@Gadi3232 @MisterAntiBully bruh,Fri Jan 24 19:26:07 +0000 2020,0,0,0,21:24.3,comment
-3375903034018772689,Fri Jan 24 2020,"@Gadi3232 @MisterAntiBully You have to ask yourself. How will they dispose of the bodies? Burn, bury or throw them in the river.",Fri Jan 24 20:38:07 +0000 2020,0,0,0,21:24.3,comment
-3375903034018772689,Fri Jan 24 2020,@Gadi3232 Is it safe to say anyone in that hospital got zhuflu?,Fri Jan 24 20:43:42 +0000 2020,0,1,1,21:24.3,query
