Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
-3290604667520659136,Thu Apr 02 2020,@PSPTroopAPIO So are we not allowed to go for a drive? We are prisoners except for groceries and medicine? Since when?,Fri Apr 03 23:30:07 +0000 2020,1,13,13,23:19.0,query
-3290604667520659136,Thu Apr 02 2020,@high_heel_life @PSPTroopAPIO In some states that is a requirement. New Jersey requires it.,Mon Apr 06 01:37:19 +0000 2020,0,1,1,23:19.0,comment
-3290604667520659136,Thu Apr 02 2020,@PSPTroopAPIO I just hope we all learn from this experience. Either we are restricted to our homes or we are not. We have seen that people really don't deal well with this sort of order. It is not in our nature. So how do we approach it in the future if needed? Lots of after action talks.,Tue Apr 07 00:37:22 +0000 2020,0,0,0,23:19.0,support
-3290604667520659136,Thu Apr 02 2020,"@pleasesaveour @PSPTroopAPIO My guess is that they picked on this young lady to test their limits. They will now say she violated the order by causing officers to pull her over for having a tail-light out thus precipitating a ""gathering"" which endangered others (the officers). She will win if she fights it.",Wed Apr 08 11:18:02 +0000 2020,0,1,1,23:19.0,comment
-3290604667520659136,Thu Apr 02 2020,@PSPTroopAPIO You cant tweet this enough but yet there are still employers and employees who think they need a permission slip to be on the road. ?,Thu Apr 02 13:00:11 +0000 2020,0,1,1,23:19.0,deny
-3290604667520659136,Thu Apr 02 2020,"@PSPTroopAPIO ""Encouraging,"" but citizens can still be cited for doing nothing other than driving?If people violating the ""encouragement"" can be cited, then it becomes a crime to move freely.",Sat Apr 04 21:36:06 +0000 2020,3,12,12,23:19.0,comment
-3290604667520659136,Thu Apr 02 2020,"@PSPTroopAPIO Also, I heard a rumor that vehicle inspections that expire March and April were given extensions to May 31. Is that true? Mine sorta expired 3/31 lol but my mechanic is closed ?",Thu Apr 02 13:01:36 +0000 2020,0,0,0,23:19.0,comment
-3290604667520659136,Thu Apr 02 2020,@high_heel_life Yes! https://t.co/8bP3P5fBYi https://t.co/xiOQDQojaF,Thu Apr 02 13:06:40 +0000 2020,1,2,2,23:19.0,support
-3290604667520659136,Thu Apr 02 2020,@PSPTroopAPIO For now. https://t.co/gjbCB1QnTY,Mon Apr 06 00:04:17 +0000 2020,2,5,5,23:19.0,support
-3290604667520659136,Thu Apr 02 2020,"@PSPTroopAPIO And apparently, officers are pulling people over on bogus charges, a taillight being out when it wasn't, to then be able to slap them with 200 dollar.  I'd expect that out of my local cops who love tickets, not my state police who have 5,000 people to patrol 13 million residents.",Sun Apr 05 23:24:14 +0000 2020,1,6,6,23:21.3,comment
-3290604667520659136,Thu Apr 02 2020,"@PSPTroopAPIO If I am alone in my own car and not going near people, why can't I take a leisurely drive through the country for a change of scenery?  That's absurd.  Not leaving my car, not going into a store, not getting near another human unless they are in a car too.",Mon Apr 06 21:13:29 +0000 2020,0,1,1,23:21.4,comment
-3290604667520659136,Thu Apr 02 2020,@high_heel_life @PSPTroopAPIO @WTAE They won't answer for it. Spineless and unworthy.,Sun Apr 05 18:14:17 +0000 2020,0,8,8,23:21.4,comment
-3290604667520659136,Thu Apr 02 2020,@PSPTroopAPIO Despite any noble efforts you've made during your careers ticketing the woman driving is ALL you'll be remembered for. Hope it was worth the $200.,Sun Apr 05 21:02:11 +0000 2020,1,10,10,23:21.4,comment
-3290604667520659136,Thu Apr 02 2020,"@BuckyFrancis @PSPTroopAPIO And ticketing the thousands of soccer mom's everyday. That's all troopers do, give soccer mom's tickets for going 10 over despite antiquated speed laws. They never ticket the rich, cause they know they lose in court.",Mon Apr 06 03:32:48 +0000 2020,0,1,1,23:21.4,comment
-3290604667520659136,Thu Apr 02 2020,@PSPTroopAPIO Free trial. 60 days of communism.,Mon Apr 06 14:46:12 +0000 2020,0,2,2,23:21.4,comment
-3290604667520659136,Thu Apr 02 2020,"@PSPTroopAPIO Taking a leisurely drive alone is an obvious exception and not a violation of the order. Trooper needlessly endangered this young lady's health, and put himself in jeopardy, when verbal warnings can be given for having a tail-light out. Trooper has a pa system on his cruiser.",Wed Apr 08 11:11:23 +0000 2020,0,0,0,23:21.4,comment
-3290604667520659136,Thu Apr 02 2020,"@PSPTroopAPIO Please help, can someone clarify the Governors orders? Its a gorgeous day, Id love to just go for a drive. Are we allowed to just road trip?@WTAE is reporting a lady received a $225 fine. https://t.co/ujlXB392Am",Sun Apr 05 14:07:12 +0000 2020,1,4,4,23:21.4,query
-3290604667520659136,Thu Apr 02 2020,@PSPTroopAPIO Someone for going for a drive for all you know could have been going to another state for all you know is fine.  Hope she sues the state for violation of her rights to interstate travel...,Sun Apr 05 18:40:17 +0000 2020,1,3,3,23:27.4,comment
-3290604667520659136,Thu Apr 02 2020,@PSPTroopAPIO How the hell does going for a drive spread the China virus? It doesnt and anyone who gives someone a ticket for taking a drive is a nut job and should not have a badge.,Mon Apr 06 00:03:43 +0000 2020,1,6,6,23:27.4,comment
-3290604667520659136,Thu Apr 02 2020,@PSPTroopAPIO Whoever wrote that ticket to the 19 year old for going for a drive should resign.  They are a disgrace to American people.,Sun Apr 05 21:08:03 +0000 2020,1,3,3,23:27.4,comment
-3290604667520659136,Thu Apr 02 2020,@PSPTroopAPIO What safer place to social distance than in your car?  Really didnt expect Troopers to be StormTroopers. Is this Russia? China? Americans have always been able to travel freely. You guys should be ashamed.,Mon Apr 06 01:36:26 +0000 2020,0,3,3,23:27.4,comment
-3290604667520659136,Thu Apr 02 2020,@PSPTroopAPIO Police state thugs !  Papers please ?  Flash back to old Soviet Union. Anti American garbage you are,Sun Apr 05 19:41:44 +0000 2020,1,6,6,23:27.4,comment
-3290604667520659136,Thu Apr 02 2020,@PSPTroopAPIO You're a disgrace.  https://t.co/7fYvNkFmD5,Sun Apr 05 19:32:15 +0000 2020,1,6,6,23:27.4,comment
-3290604667520659136,Thu Apr 02 2020,@PSPTroopAPIO Is this necessary?https://t.co/tHqKzSaDUa,Sun Apr 05 22:46:28 +0000 2020,1,2,2,23:27.4,query
-3290604667520659136,Thu Apr 02 2020,"@PSPTroopAPIO Citing people for ""going for a drive""??? ... SMH -- these troopers are disgusting... They're a disgrace -- they should be FIRED.  @PSPTroopAPIO",Sun Apr 05 19:40:12 +0000 2020,2,5,5,23:27.4,comment
