Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
-7816109947516574272,Thu Mar 12 2020,"TIP#4.5: PROPER HANDWASHING TECHNIQUES- Wash hands for min. 20 seconds using water and soap- NCT/SuperM songs to wash your hands to: Mark's verse in Jopping, Highway to Heaven eng. ver. Chorus, Regular eng. ver. Chorus, Neo Got My Back https://t.co/aiOZ63ZAfZ",Thu Mar 12 15:02:40 +0000 2020,3,8,8,58:22.9,comment
-7816109947516574272,Thu Mar 12 2020,"TIP#3: BE HYGIENIC- If not wearing a mask, cover your mouth/nose with tissue, a hanky, or by dabbing (just like Jaehyun when he sneezes). - Dispose of used tissues properly.- Keep your hands off your face. Again, SANITIZE using rubbing alcohol or by washing hands frequently. https://t.co/wCU4TmQ5hz",Thu Mar 12 14:53:17 +0000 2020,2,6,6,58:22.9,comment
-7816109947516574272,Thu Mar 12 2020,"what is COVID-19/coronavirus exactly?- COVID-19 (novel coronavirus disease) is a viral disease primarily transmitted through droplets from an infected person's coughing/ sneezing.- it is NOT airborne- SYMPTOMS: fever, cough, colds, shortness of breath, difficulty in breathing https://t.co/yCFhRQvFJO",Thu Mar 12 14:19:56 +0000 2020,2,9,9,58:22.9,query
-7816109947516574272,Thu Mar 12 2020,"TIP#5: KEEP CALM- Stay informed, but don't panic. Tell your friends and fam NOT TO RESORT TO PANIC-BUYING. Don't hoard supplies. Be considerate.- Refer to RELIABLE NEWS OUTLETS. Don't believe fake news or fall for sketchy chain messages.- Avoid big crowds and public spaces.",Thu Mar 12 15:40:13 +0000 2020,2,6,6,58:22.9,comment
-7816109947516574272,Thu Mar 12 2020,istg just sing along to mark's iconic jopping verse twice so you can jop AND stay hygienic at the same time. a win-win situation if you ask me.  https://t.co/Dn4h6rI9ix,Thu Mar 12 15:06:12 +0000 2020,1,9,9,58:22.9,comment
-7816109947516574272,Thu Mar 12 2020,"TIP#2: SOCIAL DISTANCING- If it's unavoidable for you to go out, practice social distancing instead (maintaining 1-meter distance bet. yourself &amp; anyone else)- If going on PUBLIC TRANSPORT, avoid holding handrails/handles/doors as much as possible.- SANITIZE using alcohol. https://t.co/s74zHGpQSZ",Thu Mar 12 14:50:03 +0000 2020,2,7,7,58:22.9,comment
-7816109947516574272,Thu Mar 12 2020,"TIP#1: WEAR A MASK- Any mask will do, so long as you you have something to cover your mouth when you're coughing/sneezing AND/OR prevent yourself from external elements.- Double-mask if possible.- Dispose of used masks to prevent being reused.- Do NOT hoard when buying! https://t.co/KLPDpjVsZB",Thu Mar 12 14:45:40 +0000 2020,2,7,7,58:22.9,comment
-7816109947516574272,Thu Mar 12 2020,"i won't dive deeper into the specifics as i am not a medical expert, but since you're seeing this, USE SOCIAL MEDIA TO STAY INFORMED.refer to global news sites like @CNN and institutions like @WHO (https://t.co/k5m6GXGiXN) for updates, tips, and other useful info. https://t.co/XOalpSaqfK",Thu Mar 12 14:35:19 +0000 2020,2,6,6,58:22.9,comment
-7816109947516574272,Thu Mar 12 2020,TIP#4: WASH YOUR DAMN HANDS- The most effective way to NOT contract the disease is to PRACTICE GOOD HYGIENE.- Wash your hands for AT LEAST 20 SECONDS using water and soap.- Use a hand dryer or a clean towel/tissue to dry off your hands. https://t.co/LhjBnyG6pa,Thu Mar 12 14:58:58 +0000 2020,8,15,15,58:22.9,comment
-7816109947516574272,Thu Mar 12 2020,OR you can also choose to sing along to jungwoo's equally iconic bridge in BOSS twice!! either way you're gonna be a boss if you practice good hygiene!!!https://t.co/I4BCMBTKML,Thu Mar 12 15:09:00 +0000 2020,3,9,9,58:22.9,comment
-7816109947516574272,Thu Mar 12 2020,"for my fellow filo moots, please stay safe! refer to these media outlets for more info and updates on covid cases in the PH:@cnnphilippines @rapplerdotcom @DepEd_PH @gmanews @DOHgovph https://t.co/lc0K3rhgcE",Thu Mar 12 14:38:19 +0000 2020,3,5,5,58:22.9,comment
-7816109947516574272,Thu Mar 12 2020,@ne0much Thank you ysa ??????,Thu Mar 12 16:23:59 +0000 2020,0,0,0,58:28.4,support
-7816109947516574272,Thu Mar 12 2020,@ne0much We love a well-informed filozen ??,Thu Mar 12 14:40:02 +0000 2020,0,1,1,58:28.4,support
-7816109947516574272,Thu Mar 12 2020,@ne0much that's a sasaeng pic tho ??,Thu Mar 12 16:32:55 +0000 2020,0,0,0,58:28.4,comment
