Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
3285167294275898117,Sat Apr 04 2020,"@struthi0camelus Yeah, it appears that Bolsonaro is still President technically but literally no one is listening to him now.",Sat Apr 04 22:01:08 +0000 2020,1,15,15,16:23.9,comment
3285167294275898117,Sat Apr 04 2020,"From what I can gather, Bolsonaro is still nominally President, but the military is referring to him as a ""monarch without power"" and now his Chief of Staff, Walter Braga Netto, is effectively in charge.",Sat Apr 04 21:59:23 +0000 2020,6,28,28,16:23.9,comment
3285167294275898117,Sat Apr 04 2020,"@MattBoxer94 @SailorHaumea Not that I know. I might do something that I never do(Watch broadcast TV) to wait if there is some soldier reading a piece of paper, but I don't see nothing happening in this context.",Sat Apr 04 22:33:10 +0000 2020,0,1,1,16:23.9,deny
3285167294275898117,Sat Apr 04 2020,@SailorHaumea Links if you have time?,Sat Apr 04 22:03:13 +0000 2020,0,2,2,16:23.9,query
3285167294275898117,Sat Apr 04 2020,@SailorHaumea That's wat too insane to believe.,Sat Apr 04 22:03:16 +0000 2020,0,1,1,16:23.9,deny
3285167294275898117,Sat Apr 04 2020,@SailorHaumea @andkenbr is this true?,Sat Apr 04 22:16:15 +0000 2020,0,2,2,16:23.9,query
3285167294275898117,Sat Apr 04 2020,"@SailorHaumea kinda wish it had been the amazon, but at least it was something.",Sat Apr 04 22:00:34 +0000 2020,0,1,1,16:23.9,comment
3285167294275898117,Sat Apr 04 2020,"@SailorHaumea They're calling it a ""White Coup"" and it seems like Braga Netto is stepping up to make day-to-day leadership decisions.Not sure what that all implies.",Sat Apr 04 22:00:21 +0000 2020,0,8,8,16:23.9,comment
3285167294275898117,Sat Apr 04 2020,@SailorHaumea Life comes at you quick when being an incompetent boob results in too many people dying.,Sat Apr 04 22:57:58 +0000 2020,0,0,0,16:26.3,comment
3285167294275898117,Sat Apr 04 2020,@SailorHaumea Sounds like a good idea for here.,Sun Apr 05 12:18:31 +0000 2020,0,0,0,16:26.3,comment
3285167294275898117,Sat Apr 04 2020,@SailorHaumea @AresStopell No kidding wow. Maybe the sailors on the Roosevelt are saying wow.,Sun Apr 05 00:44:27 +0000 2020,0,0,0,16:26.3,comment
