Twitter ID,release date,comment,time,replies,retweets,likes,timestamp,stance
-6048831929340517285,Fri Mar 06 2020,@BrianWKemper @owillis But also that he closed it down,Fri Mar 06 15:56:28 +0000 2020,1,5,5,26:14.4,comment
-6048831929340517285,Fri Mar 06 2020,@Gilroyo @owillis Hand sanitizer,Fri Mar 06 16:30:29 +0000 2020,0,1,1,26:14.4,comment
-6048831929340517285,Fri Mar 06 2020,@davidfinnerty @owillis Same,Fri Mar 06 16:28:51 +0000 2020,0,3,3,26:14.4,comment
-6048831929340517285,Fri Mar 06 2020,"Trump praises himself on coronavirus response: ""I think we're in great shape. ... I think we made a great move. We closed it down, we stopped it."" https://t.co/5RZmTwtoW3",Fri Mar 06 15:08:57 +0000 2020,399,773,773,26:14.4,comment
-6048831929340517285,Fri Mar 06 2020,@owillis @AmerIndependent In other words we are going to watch the airlines tank and foreign tourists to our soil dwindle to nothing.  He really never gets the big picture.  It's all about how it will affect his tiny little world.,Fri Mar 06 15:12:17 +0000 2020,2,11,11,26:14.4,comment
-6048831929340517285,Fri Mar 06 2020,"@owillis So apparently, he's already laying the groundwork that his administration's failure to stem the spread of the virus actually benefited the country.",Fri Mar 06 15:20:15 +0000 2020,0,9,9,26:14.4,comment
-6048831929340517285,Fri Mar 06 2020,@owillis Does he have a stack of paper towels at the ready?,Fri Mar 06 15:28:24 +0000 2020,1,3,3,26:14.4,query
-6048831929340517285,Fri Mar 06 2020,"Trump claims his visit to CDC scheduled for today was canceled/postponed because ""They thought there was a problem at CDC with somebody that had the virus.""The White House said earlier in the day the visit was cancelled because Trump didn't want to ""interfere"" w operations. https://t.co/dMxlG4Nwt2",Fri Mar 06 15:03:42 +0000 2020,294,664,664,26:14.4,comment
-6048831929340517285,Fri Mar 06 2020,"@owillis The virus is economic stimulus. Now we're not all going shopping in London, we're shopping at the local Walmart.",Fri Mar 06 15:09:28 +0000 2020,0,5,5,26:14.4,comment
-6048831929340517285,Fri Mar 06 2020,"@owillis Sick. Census jobs figured in are temporary. And the numbers were from the week of Feb 10, pre virus deaths. Tainted numbers.",Fri Mar 06 15:23:50 +0000 2020,2,4,4,26:14.4,comment
-6048831929340517285,Fri Mar 06 2020,@owillis Dude...I can't anymore,Fri Mar 06 15:08:03 +0000 2020,0,13,13,26:14.4,comment
-6048831929340517285,Fri Mar 06 2020,@ResistanceKeith @owillis Our Walmart is shutting downtoo expensive,Fri Mar 06 15:22:23 +0000 2020,0,4,4,26:14.4,comment
-6048831929340517285,Fri Mar 06 2020,@owillis And people still believe him. It's unreal!,Fri Mar 06 16:53:04 +0000 2020,0,1,1,26:16.6,comment
-6048831929340517285,Fri Mar 06 2020,@owillis Is he wearing a bathrobe?,Fri Mar 06 15:52:54 +0000 2020,0,0,0,26:16.6,query
-6048831929340517285,Fri Mar 06 2020,"@owillis ""There goes Donnie's Magical Thinking Again.""{Holds hand to ear} ""I have just been told by my producer that there was a movie ""Magic Mike"" and to ixnay the ajikmay onnieday, because it may cause a severe allergic reaction in some readers.""",Fri Mar 06 15:10:45 +0000 2020,0,1,1,26:16.6,comment
-6048831929340517285,Fri Mar 06 2020,@owillis The Trump administration has discovered tachyons?,Fri Mar 06 16:19:52 +0000 2020,0,1,1,26:16.6,query
-6048831929340517285,Fri Mar 06 2020,@owillis I would yell at my 6th graders if they gave me this as an answer.,Fri Mar 06 15:21:53 +0000 2020,0,4,4,26:16.6,comment
-6048831929340517285,Fri Mar 06 2020,"Trump claims his visit to CDC scheduled for today was canceled/postponed because ""They thought there was a problem at CDC with somebody that had the virus.""The White House said earlier in the day the visit was cancelled because Trump didn't want to ""interfere"" w operations. https://t.co/dMxlG4Nwt2",Fri Mar 06 15:03:42 +0000 2020,294,664,664,26:16.6,comment
-6048831929340517285,Fri Mar 06 2020,@owillis Says is a bit of a stretch...that carries an implication that this is talking or speaking in the traditional sense,Fri Mar 06 15:09:34 +0000 2020,0,2,2,26:16.6,comment
-6048831929340517285,Fri Mar 06 2020,@owillis What? That seems to be the only response to anything lately.,Fri Mar 06 15:08:57 +0000 2020,0,7,7,26:16.6,query
-6048831929340517285,Fri Mar 06 2020,@owillis WTAF?,Fri Mar 06 16:02:39 +0000 2020,1,1,1,26:16.6,query
-6048831929340517285,Fri Mar 06 2020,@owillis What,Fri Mar 06 15:56:03 +0000 2020,0,1,1,26:16.6,comment
-6048831929340517285,Fri Mar 06 2020,@owillis The Fabulist,Fri Mar 06 17:51:36 +0000 2020,0,0,0,26:16.6,comment
-6048831929340517285,Fri Mar 06 2020,@owillis What??,Sat Mar 14 06:12:38 +0000 2020,0,0,0,26:19.6,query
